date,text,,,,,
10/17/2016 5:40,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to see... http:// bit.ly/2elvSL7""",,,,
10/17/2016 5:40,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to see... http:// bit.ly/2elvSL7""",,,,
10/17/2016 5:40,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to see... http:// bit.ly/2elvSL7""",,,,
10/17/2016 5:40,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to see... http:// bit.ly/2elvSL7""",,,,
10/17/2016 5:39,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to see... http:// bit.ly/2elvSL7""",,,,
10/17/2016 5:39,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to see... http:// bit.ly/2elvSL7""",,,,
10/17/2016 5:39,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to see... http:// bit.ly/2elvSL7""",,,,
10/17/2016 5:39,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to see... http:// bit.ly/2elvSL7""",,,,
10/17/2016 5:39,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to see... http:// bit.ly/2elvSL7""",,,,
10/17/2016 5:39,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to see... http:// bit.ly/2elvSL7""",,,,
10/17/2016 5:39,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to see... http:// bit.ly/2elvSL7""",,,,
10/17/2016 5:39,Breaking News RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio r... http:// bit.ly/2elvSL7 #Followme""",,,,
10/17/2016 5:39,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to see... http:// bit.ly/2elvSL7""",,,,
10/17/2016 5:39,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the r... http:// bit.ly/2elvSL7 #TVBizNews""",,,,
10/17/2016 5:39,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to see... http:// bit.ly/2elvSL7""",,,,
10/17/2016 5:39,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to see... http:// bit.ly/2elvSL7""",,,,
10/17/2016 5:39,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to see... http:// bit.ly/2elvSL7""",,,,
10/17/2016 5:39,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to see... http:// bit.ly/2elvSL7""",,,,
10/17/2016 5:39,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to see... http:// bit.ly/2elvSL7""",,,,
10/17/2016 5:39,有的时候感觉撑不下去的时候，想起4円さん坚持跑了几公里，感觉又有动力了 @4yen_,,,,,
10/17/2016 5:39,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to seek expeditious provisioni...""",,,,
10/17/2016 5:38,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to seek expeditious provisioni...""",,,,
10/17/2016 5:38,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to seek expeditious provisioni...""",,,,
10/17/2016 5:38,@hse_nayeon Jio seperti nya harus menjadi tour guide bagi sang gadis kelahiran negeri sakura," itu Jio segera berjalan ke gedung --""",,,,
10/17/2016 5:37,So anxious to meet baby Jio,,,,,
10/17/2016 5:37,Economic Times - Jio writes to telecoms for sufficient points of interconnection http:// dlvr.it/MT3xdM pic.twitter.com/VH2qomOw6B,,,,,
10/17/2016 5:37,Intex Launches Aqua Q8 and Cloud S9 With Reliance Jio Support | @scoopit http:// sco.lt/8imIIj,,,,,
10/17/2016 5:37,@thechironjilal Please visit your nearest Jio Center http://www. mylyf.com/lyf/portal/ser vice-center-locator … to get this checked - Keval,,,,,
10/17/2016 5:37,#Jio Mere Yaar!! :-P tag them. http://www. funcart.in #Funcart #Friends #Fun #Retweet pic.twitter.com/BYD0ofIFN2,,,,,
10/17/2016 5:36,മൂൻ JIO,,,,,
10/17/2016 5:36,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to seek exp… http:// gadgets.ndtv.com/telecom/news/r eliance-jio-again-writes-to-vodafone-india-idea-cellular-for-sufficient-interconnection-points-1475331 …""",,,,
10/17/2016 5:35,बंद हुई JIO की फ्री सेवा," अब लोगों को मिलने लगे है बिल भरवाने का नोटिस...! http:// bit.ly/2eneneH @JioCare @reliancejio @JioChat pic.twitter.com/pYlVqrG6sb""",,,,
10/17/2016 5:35,@JioCare Can you reply and tell me why I can't even connect to Jio Customer Care from Jio Sim? No interconnect problems there! https:// twitter.com/ichiragvadgama /status/787978094451630080 …,,,,,
10/17/2016 5:35,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves t... http:// sh.st/3RKYE #topnews #news""",,,,
10/17/2016 5:35,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to see... http:// ln.is/gadgets.ndtv.c om/tel/9Wj26 …""",,,,
10/17/2016 5:35,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to see... http:// bit.ly/2elvSL7""",,,,
10/17/2016 5:35,Reliance Jio reserves the right to seek expeditious provisioning of E1s," [since] the E1s to be provided are not sufficient to meet t...""",,,,
10/17/2016 5:34,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to seek expeditious provisioni...""",,,,
10/17/2016 5:34,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to seek expeditious provisioni...""",,,,
10/17/2016 5:34,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to seek expeditious provisioni...""",,,,
10/17/2016 5:34,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to seek expeditious provisioni...""",,,,
10/17/2016 5:34,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to seek expeditious provisioni...""",,,,
10/17/2016 5:34,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to see... http:// bit.ly/2elvSL7""",,,,
10/17/2016 5:34,RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right to see... http:// bit.ly/2e0PDgv""",,,,
10/17/2016 5:34,बंद हुई JIO की फ्री सेवा," अब लोगों को मिलने लगे है बिल भरवाने का नोटिस...! https:// lnkd.in/f_W7Tk4""",,,,
10/17/2016 5:34,#ndtv RJio Again Asks Vodafone," Idea for Sufficient Interconnection Points: ""Reliance Jio reserves the right ... http:// bit.ly/2e0PDgv""",,,,
10/17/2016 5:33,@VIVEKKAUSHIK10 Please reinstall MyJio app .Open the app and wait for a few seconds for the “Get Jio SIM” option to appear - Asad,,,,,
10/17/2016 5:33,@JioCare call center peopel said to sim whintening process at rajkot jio main office but office said they don't know how to do it.,,,,,
10/17/2016 5:33,Completed 3 months with #Reliance #JIO today 1st month data = 47 gb 2nd month data = 41 gb 3rd month data = 13 gb,,,,,
10/17/2016 5:32,@JioCare hi Keval," you need Jio number or my regular number? Please confirm..""",,,,
10/17/2016 5:32,@NiNiNiNiNiNigel @hyperdrunk96 lanjiao I first one jio you lunch you say you go with yanqing them pukima,,,,,
10/17/2016 5:31,@tujhekyare Please DM us your Jio number and an alternate number to assist you - Ramesh,,,,,
10/17/2016 5:31,She: I have two #Jio sim and one #Lyf phone. She: pic.twitter.com/XDb07qFO7O,,,,,
10/17/2016 5:30,"@AkshayaKumarGoe Click on Get Jio Sim"" and offer code will appear on the screen. You will be able to see the Offer Code - Roshni""",,,,,
10/17/2016 5:30,Panasonic Eluga Tapp With Reliance Jio Support, Android for Work,,,,
10/17/2016 5:29,@JioCare installed MyJio app on moto x2 but unable to generate request for sim bcoz can't see option on app. Any help. How to get jio SIM?,,,,,
10/17/2016 5:29,#Reliance Jio asks other telecom players to adhere to #TRAI norms. Read complete news at: http:// bit.ly/2dYG9jz,,,,,
10/17/2016 5:29,@surajsharma6121 jio sher,,,,,
10/17/2016 5:29,“ Jio Aur Jeene Do” May Be Reliance Jio ’s Message To Its Competitors In Coming Months," Feels Ganesha https:// in.news.yahoo.com/jio-aur-jeene- may-reliance-183001138.html?soc_src=social-sh&soc_trk=tw … via @YahooIndia""",,,,
10/17/2016 5:29,Jio ," makakapractice ka na ng courage mo sa camping soon. Para sa ating into the woods @JIOmetric_Shape""",,,,
10/17/2016 5:29,@JioCare my jio offer code is begin redeem by some one else said by jio agent what I should do ? please help.,,,,,
10/17/2016 5:28,@Manish75466 Please DM us the applicant name, registered mobile number,," Jio number and CAF date to assist you - Somini""",,
10/17/2016 5:28,@harrychauhan0 Please DM us your Jio number and alternate number to assist you - Bharat,,,,,
10/17/2016 5:28,@jiocare in my city jio not get signal what i do?????,,,,,
10/17/2016 5:28,@labunogjel nganong bagay kayo mo ni jio ? Yii,,,,,
10/17/2016 5:27,iPhone ke sath jio sim rehta toh samajh nahi aata," ki banda posh hai ya gareeb""",,,,
10/17/2016 5:27,Panasonic Eluga Tapp With Reliance Jio Support, Android for Work,,,,
10/17/2016 5:27,What to do if Jio not living up to its speed promises http:// fb.me/4pKPj7JFr,,,,,
10/17/2016 5:26,Reliance Jio can change a lot in India ..... http:// anahadmc.blogspot.com/2016/09/relian ce-jio-can-change-lot-in-india.html?spref=tw …,,,,,
10/17/2016 5:26,@JioCare not resolved yet. When i can enjoyed with jio service hmm ? signal strength show full but not get speed.it seem only <2g speed.,,,,,
10/17/2016 5:26,Jio Jalalon kuno,,,,,
10/17/2016 5:26,@JIO _PAI あ、それ私よくやってまうんで！私はウェルカムです！（慣れとは恐ろしい）,,,,,
10/17/2016 5:25,Panasonic Eluga Tapp With Reliance Jio Support," <b>Android</b> for Work… http:// goo.gl/fb/Fk2GlR #android""",,,,
10/17/2016 5:25,Pakistan's 'Jago Hua Savera' dropped from Jio MAMI festival: Mumbai," Oct 17 - Amid the growing tensions betw... http:// bit.ly/2dYIc7h""",,,,
10/17/2016 5:24,Jio ok 7904294605,,,,,
10/17/2016 5:24,Jio jalalon,,,,,
10/17/2016 5:23,@jainmayank_ Please DM us your Jio number and registered mobile number to assist you - Imran,,,,,
10/17/2016 5:23,@googlenexus Reliance Jio operates on 3 three bands with 100% VoLTE and those bands are available on Nexus6P as per Google nexus website.,,,,,
10/17/2016 5:22,たわわ 幼なじみキャットファイトが似合うでしかし,,,,,
10/17/2016 5:22,How can I get jio sim sir......,,,,,
10/17/2016 5:22,@RAJDEEPCHOUDHUR Your number is ready for tele-verification. Please call 1977 from your Jio number to activate your services – Imran,,,,,
10/17/2016 5:21,Jio se bhi jyada strong hai apna Connection @iamsrk,,,,,
10/17/2016 5:20,@JIO _PAI ……えっ？！（トゥンク）私と仲良くしてしまっていいんですか？！うるっせぇドMファボ野郎ですよ！？！？ ……でも、もうジオさんのこと離しませんから……！（真のストーカー,,,,,
10/17/2016 5:20,Does LYF Flame 1 support Jio Sim on Second Sim slot too ? @JioCare @LYF_In,,,,,
10/17/2016 5:20,Airtel has gone mad since Jio released they are giving Bumper offers after Bumper offers,,,,,
10/17/2016 5:20,@ArunkuJena Apologies for the delay. Your Jio number has been activated. Hope you enjoy the seamless True 4G experience - Bharat,,,,,
10/17/2016 5:20,@DharSahab @benz_ravi @Sahil_357 @ModiLeDubega @SirJadejjaa @Aam_Nationalist Sahab ! JIO par no free talk time !,,,,,
10/17/2016 5:20,Raheesi itni hai kabhi Jio sim ke bare mein socha bhi nahin.,,,,,
10/17/2016 5:20,Reliance Jio Hiring 2013,2014,,,,
10/17/2016 5:19,@bhashitpandya they will eventually," if Jio keeps up the pace.""",,,,
10/17/2016 5:19,#MAMIfilmfest #Pakistan #JagoHuaSavera #rejected Pakistan’s ‘Jago Hua Savera’ dropped from Jio MAMI festival - http:// dailypost.in/entertainment/ bollywood/pakistans-jago-hua-savera-dropped-jio-mami-festival/ … pic.twitter.com/08Pvs8ivX7,,,,,
10/17/2016 5:19,#Breaking Pakistan's 'Jago Hua Savera' dropped from Jio MAMI festival Read More : https:// in.news.yahoo.com/pakistans-jago -hua-savera-dropped-jio-mami-festival-120605529.html …,,,,,
10/17/2016 5:18,@JioCare my jio number is 8112245770,,,,,
10/17/2016 5:18,@JioCare MANISH TRIPATHI,NO JIO NO BLUE KIT SIM .REGISTERED mobile no 8826318896,,"satya niketan delhi""",,
10/17/2016 5:18,@Airtel_Presence This is the only reason there is a long line for jio 4G and none for airtel it's almost 1week my sim is not activated,,,,,
10/17/2016 5:18,@JioCare Not activate my jio sim last 13 day,,,,,
10/17/2016 5:18,"@RelianceDigital darshannaikmech@gmail.com 9998627701 I think my jio code falsely shows Redeemed"" @JioCare should investigate""",,,,,
10/17/2016 5:17,Hii.. do you really believe that at the end of the day, this #jio will be the winning black horse in this telecom war? If yes,,,,
10/17/2016 5:17,@Ra_Bies Arnab : Pseudo-Seculars ka Kaal, Jio Arnab Mere Laal Barkha : Pakistan Ka Karz,,,,
10/17/2016 5:16,Jio 4 G sim le li use unlimited data & calls now I enjoy Reliance. Anil Dheeru Bhai Ambaani Zindabad...!!!,,,,,
10/17/2016 5:16,Pakistan's 'Jago Hua Savera' dropped from Jio MAMI festival: Mumbai," Oct 17 (IANS) Amid the growing tensions ... http:// bit.ly/2dYHyq7""",,,,
10/17/2016 5:16,When jio 4g works slower than 2g https:// twitter.com/Kajal64631815/ status/787987883382677504 …,,,,,
10/17/2016 5:16,Panasonic Eluga Tapp With Reliance Jio Support, Android for Work,,,,
10/17/2016 5:15,I'm not understanding why after having a #Jio sim," the internet speed in my phone is as same as 2G? @JioCare""",,,,
10/17/2016 5:15,#National Pakistan's 'Jago Hua Savera' dropped from Jio MAMI festival Read More : https:// in.news.yahoo.com/pakistans-jago -hua-savera-dropped-jio-mami-festival-120605529.html …,,,,,
10/17/2016 5:15,#kejriwal #Jio #jokes #jokeoftheday pic.twitter.com/wERZIzYUnw,,,,,
10/17/2016 5:15,How to increase Jio speed AFTER 4GB LIMIT?FIXED. 100% working. SUBSCR... https:// youtu.be/RJOv1T-HwPA via @YouTube,,,,,
10/17/2016 5:15,Panasonic Eluga Tapp With Reliance Jio Support, Android for Work,,,,
10/17/2016 5:14,Jio to users: kya Tum mere Jeevan ka adhar banoge .,,,,,
10/17/2016 5:14,@benz_ravi @Sahil_357 @ModiLeDubega @SirJadejjaa @500Urvashi @Aam_Nationalist Lagtha hai sabne JIO ka sim le liya hai. Achi baat hai,,,,,
10/17/2016 5:14,선릉풀싸롱 0I0.2156.9I39 태희 찾아주세요^^ 매직미러 초이스 #강남야구장 #강남풀싸롱 #선릉야구장 #강남풀싸롱 #선릉풀싸롱 #강남풀싸롱 #강남풀싸롱 #강남풀싸롱 #역삼풀싸롱 #강남풀싸롱 #역삼야구장 #강남풀싸롱 8jio,,,,,
10/17/2016 5:14,Why Mukesh Ambani Invested 1.5 Lakh Crore in Reliance Jio | Real Intentions REVEALED http:// fb.me/4YxLSOQU5,,,,,
10/17/2016 5:14,@JIO _PAI 腹も立つし気分も悪かろうと思いますが、ジオさんの作品が大好きな人はその何倍も何十倍もいるんだということをお忘れなく…！！っつーかまだお知り合いになって少ししか経っ�,,,,,
10/17/2016 5:13,#Pakistan 's ' #Jago #Hua #Savera ' #dropped from #Jio #MAMI #festival https://www. socialnews.xyz/2016/10/17/pak istans-jago-hua-savera-dropped-from-jio-mami-festival/ … pic.twitter.com/BRI0rsX7gD,,,,,
10/17/2016 5:13,@JioCare dear sir/madam," it 3rd day but no response from your end. Please do needful aa soon as possible.so that I can buy a jio sim card""",,,,
10/17/2016 5:13,@ajitkharade Please DM your Jio number & alternate number to assist you with the issue - Arjun,,,,,
10/17/2016 5:12,Pakistan’s ‘Jago Hua Savera’ dropped from Jio MAMI festival http:// dailyworld.in/pakistans-jago -hua-savera-dropped-from-jio-mami-festival/ …,,,,,
10/17/2016 5:11,Don't Use jio Sim | Jio का वादा रह गया आधा | जनता परेशान हे | network and calling,,,,,
10/17/2016 5:11,lah masa tidur jio @jinyoungji40_,,,,,
10/17/2016 5:11,To me cute leh Saw each other a lot of times already But why still single? Dw or no one jio u? — huh?!who u? o.O http:// l.ask.fm/igoto/45DKECN7 5V62DDAUPY6IQO7X66GC7KA3R3PP3BV6D6S2J7FI2AT5AJKQFZEMCQJRL6YPKFQDINUTKFAU34N7A55YPPSKNTBAUYOADFKYCASCGMX5GWID6KPLQSVKBSDZSKQY2H2QZTGX7K4GJSNBWTLK67BSL4ET2LHV77K3QK236UUDLFOUVQHX5FR2P3XGTIUKEOQF7U====== …,,,,,
10/17/2016 5:10,@ankitjn258 Please share your Jio number and registered mobile number to assist you - Imran,,,,,
10/17/2016 5:10,@ravi_34in Please DM the Jio number and the alternate mobile number to assist you further - Vidhi,,,,,
10/17/2016 5:10,@lamb_booze Please DM us the applicant name, registered mobile number,,,,
10/17/2016 5:10,"gwapo ni jio !"" @gothicnouis #ThingsISayPrettyOften""",,,,,
10/17/2016 5:09,Raheesi itni hai kabhi Jio sim ke bare mein socha bhi nahin.,,,,,
10/17/2016 5:09,@JioCare official complaint lodged but no reply yet.... Change the official settings at your end jio . SR000002CKIX unable to place calls,,,,,
10/17/2016 5:09,@JioCare jio no is not working.,,,,,
10/17/2016 5:09,Dadul Da janmadin Mubarak ho!! Jio hazaro saal. @daduldutta,,,,,
10/17/2016 5:09,Yah dewale ofar jio ke or se,,,,,
10/17/2016 5:09,Panasonic Eluga Tapp With Reliance Jio Support, Android for Work,,,,
10/17/2016 5:09,@JioCare My is not activated after eKYC I have provided my details in DM but no reply from team Jio,,,,,
10/17/2016 5:09,@JioCare Dear Vishal," already uninstall- reinstall Jio4GVoice app so many times. On opening app it stuck at ""Registering with Jio Sim...""""",,,,
10/17/2016 5:09,كل مؤمن بشي توريني شي ثاني وكانه قول هاه غيرتي رايك ...,,,,,
10/17/2016 5:08,@JioCare i did all that things one mnth back.but still i m getting speed in kbps.rumor here is that jio intentionally capped the frequency.,,,,,
10/17/2016 5:08,@JIO _PAI なん…だ、と。,,,,,
10/17/2016 5:08,JIO SIM is being sold open in black @200 / 300 but no issuing free to code generated people in dhanbad is it correct ?/ @reliancejio,,,,,
10/17/2016 5:08,@vernonchwu nanti jadi jio teguh,,,,,
10/17/2016 5:06,ETE Jio writes to telecoms for sufficient points of interconnection: Reliance Jio reserves the right to seek ... http:// bit.ly/2dYDXIx,,,,,
10/17/2016 5:06,شي مضحك اللي يصير في حياتي ..,,,,,
10/17/2016 5:06,^~^ Jio writes to telecoms for sufficient points of interconnection |,,,,,
10/17/2016 5:04,When it strikes you maybe Gionee is a super sindhi version of Jio . #dardnaakjoke,,,,,
10/17/2016 5:04,@JIO _PAI 消してもいいと思いますよ…だって例えばなんというかこっちも納得いくような批判なら残す価値もありましょうが、いや警告してるやん！という感想しか浮かばないコメントを残�,,,,,
10/17/2016 5:03,I added a video to a @YouTube playlist http:// youtu.be/vX1CV6vjTVA?a MIL MERE PREETAMA JIO - Bhai Harnam Singh Ji- Hazoori Ragi,,,,,
10/17/2016 5:03,@Bittersweet_55 Jio さん、お誕生日おめでとうございます！(*´꒳`*),,,,,
10/17/2016 5:03,@rabbaaay bo jio :'),,,,,
10/17/2016 5:03,Do you really believe #jio is going to get the jack pot in this telecom war? https:// twitter.com/malinibhupta/s tatus/785153853691949056 …,,,,,
10/17/2016 5:02,What is your #RelianceJio current speed. Lets fight for our rights. #Reliance #Jio #mondaymotivation #internet,,,,,
10/17/2016 5:02,Panasonic Eluga Tapp With Reliance Jio Support, Android for Work,,,,
10/17/2016 5:02,@jimeetshh You can avail a jio SIM by doing a Paper KYC with your Aadhar card and a local reference,,,,,
10/17/2016 5:02,I complained about #idea network until I was rewarded with a free #jiosim ........ Jio is a sure shot failure,,,,,
10/17/2016 5:02,っゅちゃんの…しっぽ…おたまちゃん…,,,,,
10/17/2016 5:01,Do you really believe this #jio is going to be the winning black horse in this telecom war? https:// twitter.com/anshumansail/s tatus/786569156825014272 …,,,,,
10/17/2016 5:01,Panasonic Eluga Tapp With Reliance Jio Support, Android for Work,,,,
10/17/2016 5:01,@reliancejio Is There any Plan to Start With Windows Phone Users. OR Jio only for Andoroid & iPhone user..?,,,,,
10/17/2016 4:59,@kiran_mestry We request you to DM us your Jio number and registered mobile number to assist you - Hardeek,,,,,
10/17/2016 4:59,DTN Kerala: Pakistani classic ‘Jago Hua Savera’ dropped from Jio MAMI festival lineup: The 1959 film would ha... http:// bit.ly/2dYClib,,,,,
10/17/2016 4:58,@JioCare @reliancejio ... Fraud is wht jio started doing since launch of thr services... Very sad... They wnt to loot after all media hype. pic.twitter.com/YfkDMKq3UK,,,,,
10/17/2016 4:58,@MrBakappa Please DM the jio number, applicant name,," order number and complete store address to assist you- Payal""",,
10/17/2016 4:57,Sirji," jio speed of the day at bkc icai tower. pic.twitter.com/TOYtKkgxT7""",,,,
